Cost,Endogeneity,day,Approximation,RMSE,MAPE,R2
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1,61.45794793467436,5.7036070299708115,0.9538877540128985
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1^2,38.425983097671974,3.5543025846040965,0.9819735528219392
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1^3,31.723748079300776,2.9177653428098016,0.9877134726865199
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Fri,x1x2,22.60744355428709,1.8992189905594283,0.9937603091052639
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1,46.09287675664245,3.465295846972199,0.9814148893545569
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1^2,21.65758973164553,1.7250447792080392,0.9958968464709987
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1^3,14.554676401170267,1.0499491733799238,0.9981468838939731
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sat,x1x2,21.407281790402706,1.712698083420689,0.9959911429130878
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1,56.29234125555065,4.387362800784446,0.9680459205782257
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1^2,19.00431919538816,1.5789708281475017,0.9963580639205443
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1^3,13.229205111414593,1.010443832697661,0.9982352012530792
"[10, 1, 20, 80]","[1, 0.5, 0.4, 0.8]",Sun,x1x2,18.279648658380818,1.5359910405084893,0.9966305161814041
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Mon,x1,17.672022690994808,0.7386386141053897,0.8451264457937494
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Mon,x1^2,6.2602379010172715,0.25303734693727853,0.9805649161258316
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Mon,x1^3,6.055582115776861,0.24986689251301056,0.9818148645791456
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Mon,x1x2,5.937109907684823,0.2398417572661273,0.9825194569039417
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Tue,x1,17.801854806628132,0.7501715359427914,0.8569308335737241
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Tue,x1^2,6.624240215781229,0.27289979403707765,0.980189853668764
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Tue,x1^3,6.249729218568926,0.2511446602231517,0.9823665236418714
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Tue,x1x2,5.926142157851851,0.24912200230086326,0.9841452401529001
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Wed,x1,17.723274903703686,0.7512756615867523,0.8399875463352011
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Wed,x1^2,6.848374386869984,0.28307281685243657,0.9761086425612013
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Wed,x1^3,6.369830659229455,0.25869991989268704,0.9793308978852703
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Wed,x1x2,6.220047046787112,0.26261503195246566,0.9802915179404068
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Thu,x1,17.879984997972795,0.7563331373481045,0.8262305196716682
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Thu,x1^2,7.169669139930872,0.30333070158909664,0.9720592904017478
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Thu,x1^3,6.423737459807532,0.26239800811230246,0.9775707491598481
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Thu,x1x2,6.623709471140847,0.2802991147615947,0.9761525606706888
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Fri,x1,13.194125343907,0.5271037342974554,0.7616195935944604
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Fri,x1^2,7.3412672432365,0.29610045202049984,0.9262008410203353
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Fri,x1^3,5.574843343531557,0.2138599077351614,0.9574426398507376
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Fri,x1x2,6.9946764636633505,0.285626657497751,0.9330046582177463
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sat,x1,13.482981078286112,0.5575864433919367,0.7381832911486594
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sat,x1^2,6.091909232856009,0.2536250152440583,0.9465518894549321
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sat,x1^3,3.942191551826277,0.15328900738860168,0.9776178936482884
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sat,x1x2,6.003019859792778,0.2500465004409319,0.9481002734692332
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sun,x1,17.61005604107948,0.7333818694324838,0.7728141154206647
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sun,x1^2,5.749407570093889,0.23500086311754506,0.9757837962893615
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sun,x1^3,4.21375450907625,0.15753275183307325,0.9869923653897283
"[100, 1, 20, 5]","[1, 0.5, -0.4, -0.8]",Sun,x1x2,5.637275899969017,0.23340678817421007,0.9767191705335343
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Mon,x1,15.53534828641845,0.7378202695898359,0.8508151772705417
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Mon,x1^2,6.267166396045376,0.289074817675849,0.9757213180762333
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Mon,x1^3,6.085991675396013,0.2868745598873336,0.9771047514660425
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Mon,x1x2,5.961045978255045,0.2655679105612395,0.9780351825836231
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Tue,x1,15.329067038029095,0.7303766572108301,0.8578324299708644
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Tue,x1^2,5.845214005123594,0.27245595253700516,0.9793285983378196
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Tue,x1^3,5.792249324157511,0.2729611252527334,0.979701516709734
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Tue,x1x2,5.484379635189115,0.25455070733178004,0.9818019810707208
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Wed,x1,15.961014144961588,0.7622978297954124,0.8401079420730694
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Wed,x1^2,6.137376986972663,0.2891392683111857,0.9763586905120755
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Wed,x1^3,6.002434760909146,0.2844460028101509,0.9773868624576572
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Wed,x1x2,5.828851953313712,0.2735986382832243,0.9786758378156771
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Thu,x1,15.026209475340142,0.7248901332091054,0.828887207878604
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Thu,x1^2,6.018232594068546,0.2857673536330589,0.9725513153967246
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Thu,x1^3,5.860687354802398,0.280331733386704,0.9739696080063469
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Thu,x1x2,5.588966402418169,0.263892252190455,0.9763273652177845
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Fri,x1,12.843124660395626,0.5747519486631533,0.762813640453283
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Fri,x1^2,6.83425160437268,0.3182940307635122,0.9328369762714637
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Fri,x1^3,5.069218185763725,0.22971031464920658,0.9630486523774398
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Fri,x1x2,6.643308090478932,0.3074813531003375,0.9365375110313655
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sat,x1,13.482981078286176,0.6235289814819412,0.7381832911486575
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sat,x1^2,6.091909232855972,0.2836533332673329,0.9465518894549328
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sat,x1^3,3.942191551826238,0.17149489489882871,0.9776178936482889
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sat,x1x2,6.003019859792814,0.27964674701207365,0.9481002734692326
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sun,x1,17.07769829061557,0.8044695478068883,0.7773601737402498
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sun,x1^2,5.442570060576768,0.25039633256648136,0.9773873095477008
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sun,x1^3,4.171403457315937,0.17689836221907101,0.9867166206780897
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.4]",Sun,x1x2,5.321469934749299,0.24922153867954117,0.9783824034803846
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1,9.089520068221074,0.6307673007040436,0.8655148628660553
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1^2,5.965737156912078,0.4060818508920194,0.9420677208860042
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1^3,4.598642997111814,0.30418247813267035,0.9655767575444222
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Mon,x1x2,5.913667529279673,0.39283994969508557,0.9430745865566798
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1,10.939951643248266,0.7610623178558542,0.8436547459149468
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1^2,5.93540754792263,0.4087538774339506,0.9539791127566671
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1^3,5.316884147583596,0.35902111328799474,0.9630709366439324
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Tue,x1x2,5.893308676341682,0.41267579818745614,0.9546296347230696
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1,11.007095584292792,0.7658121949386724,0.8446955651616903
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1^2,5.581826718762605,0.391780819076493,0.960061561384698
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1^3,5.1999135036668696,0.3595905001179727,0.9653398353920177
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Wed,x1x2,5.569484370530171,0.3874561676234923,0.9602379871902115
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1,8.320558474912868,0.5755422464534186,0.8576658045139787
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1^2,4.379120652863622,0.30824855866258777,0.9605744174863422
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1^3,3.795335328206751,0.2582932438877735,0.9703854864786527
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Thu,x1x2,4.332979082164847,0.2991645613590898,0.9614008730535567
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1,11.574886018344433,0.7949189606542494,0.7234670625674009
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1^2,6.229951491813655,0.43749776736445684,0.9198907342803915
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1^3,5.364147046986601,0.3542787890431889,0.9406098024317775
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Fri,x1x2,6.169356576344232,0.427732761798481,0.9214415030815701
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1,13.537866901187133,0.9219373665047215,0.7342830300719247
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1^2,6.155805358884236,0.421066746702999,0.9450600107431855
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1^3,4.061750636775709,0.2587045397161368,0.9760808729368167
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sat,x1x2,6.04589377508444,0.4144937322239997,0.9470043972092225
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1,12.42109785823954,0.8841644214235855,0.8190892194448502
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1^2,5.346929891172999,0.36037401453325746,0.9664761830882401
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1^3,5.208030509984868,0.3637010637553943,0.968195284116099
"[100, 1, 20, 5]","[1, 0.5, 0.0, 0.0]",Sun,x1x2,5.223122159722988,0.3415290631671359,0.9680106918507285
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Mon,x1,8.253263560339203,0.6165842278328555,0.8758407141998622
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Mon,x1^2,4.622226690682359,0.36222075016328575,0.9610569233397164
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Mon,x1^3,3.4489655700862234,0.2507388023902789,0.9783176926947956
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Mon,x1x2,4.583509203224218,0.35402345803682234,0.961706594300511
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Tue,x1,8.908945394816618,0.6767398323666576,0.8531099296816841
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Tue,x1^2,4.5882116718835295,0.35537197470552606,0.9610393014158443
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Tue,x1^3,3.886896154233067,0.28531196365134653,0.9720394493401894
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Tue,x1x2,4.587374756113144,0.35592802447882244,0.9610535134232961
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Wed,x1,9.539501059790476,0.7236090710870957,0.8431816706410474
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Wed,x1^2,4.85928362581024,0.38269088158813797,0.9593097836574358
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Wed,x1^3,4.367120416659885,0.3342791688868374,0.9671348335733291
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Wed,x1x2,4.857416559222292,0.38109620439516856,0.9593410461867009
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Thu,x1,9.141027968136187,0.6941071224826852,0.8407582587244407
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Thu,x1^2,4.480418316947552,0.35315681300873375,0.961743611376916
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Thu,x1^3,4.062440723107745,0.31358507535542296,0.9685485323244277
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Thu,x1x2,4.405784647920922,0.33956641114414626,0.9630075263627844
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Fri,x1,10.912475560980404,0.834762574903711,0.7403758994781688
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Fri,x1^2,5.707658922183023,0.4416050734280216,0.928974473443882
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Fri,x1^3,4.952743796322599,0.3678817026600575,0.9465201522687111
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Fri,x1x2,5.629055104413097,0.4300913930108215,0.9309172786938671
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sat,x1,11.626221686696663,0.9119380068240464,0.7777481095509595
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sat,x1^2,4.916381797557456,0.37522790066197365,0.9602571078341726
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sat,x1^3,3.71893921671547,0.2664188604571595,0.9772591640831938
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sat,x1x2,4.774713589048508,0.36687991282389265,0.9625145338949443
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sun,x1,9.824895914726257,0.7564520050803489,0.852825785961502
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sun,x1^2,4.5439386824314765,0.34471448544185834,0.9685195643841676
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sun,x1^3,4.133969038278175,0.3198320786632221,0.9739438498531423
"[100, 1, 20, 5]","[1, 0.5, 0.2, 0.4]",Sun,x1x2,4.394355263567775,0.3218260671579313,0.9705580793159971
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Mon,x1,8.258123169933622,0.6169954893229709,0.8757849621051494
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Mon,x1^2,4.624134648847156,0.36240670632121535,0.9610531437703611
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Mon,x1^3,3.451095698679576,0.25095782097386526,0.9783067076611409
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Mon,x1x2,4.585304296415024,0.3541887415646373,0.9617044960978547
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Tue,x1,8.903629904955423,0.676344309887634,0.8532322505615646
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Tue,x1^2,4.582404159077974,0.35498810263055497,0.9611238529045054
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Tue,x1^3,3.8813142963273037,0.2848942794267602,0.9721096438796727
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Tue,x1x2,4.58157160533113,0.35552564903363415,0.9611379780408106
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Wed,x1,9.53740041557826,0.7234744860389446,0.8431478013119302
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Wed,x1^2,4.858836246078046,0.38267836525909393,0.9592905623317249
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Wed,x1^3,4.366304047785163,0.33421045688526124,0.9671255476070992
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Wed,x1x2,4.856937021164632,0.38108027659636734,0.9593223811721134
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Thu,x1,9.141479660909157,0.6940329936485354,0.8408336913188236
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Thu,x1^2,4.471451189593432,0.3525688963591006,0.9619184042554187
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Thu,x1^3,4.0561701382330595,0.31316007244742633,0.968663500831019
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Thu,x1x2,4.396800403568001,0.33897350154163425,0.9631793329858273
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Fri,x1,10.909669826779433,0.834702738169236,0.7403377267165208
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Fri,x1^2,5.705871687859846,0.4414891975167725,0.928971990709687
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Fri,x1^3,4.951964308114889,0.367853739382421,0.9465016174222791
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Fri,x1x2,5.626245189356815,0.42987482333190724,0.9309405763104701
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sat,x1,11.62453910663228,0.9118926310175264,0.7777833117699057
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sat,x1^2,4.915906794745995,0.37518242918799444,0.9602595788403969
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sat,x1^3,3.71972053019799,0.26651495125866004,0.9772466258341219
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sat,x1x2,4.774144841506848,0.3668468807122939,0.9625185514491325
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sun,x1,9.820815268915512,0.756139255804233,0.8528904388568379
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sun,x1^2,4.540865022343467,0.3445437541180125,0.9685498297149909
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sun,x1^3,4.130684303978257,0.31963631578208046,0.9739750547371304
"[100, 1, 20, 5]","[1, 0.5, 0.4, 0.8]",Sun,x1x2,4.391232236268879,0.3216705757931071,0.9705884015589161
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Mon,x1,30.76901965648158,1.1678439682011288,0.8168965818092174
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Mon,x1^2,9.91792553789664,0.3753716840946893,0.980975606510994
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Mon,x1^3,8.985026292402745,0.3296002737826838,0.9843862278331313
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Mon,x1x2,9.445143123988302,0.3613358920609612,0.9827461419847319
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Tue,x1,30.394956798297752,1.176993414974239,0.7795134406377849
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Tue,x1^2,11.399268282822915,0.4286497836401291,0.9689877690549243
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Tue,x1^3,10.477724292045872,0.3835267410332591,0.9737992940972843
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Tue,x1x2,9.960019774989242,0.383921811209244,0.9763244835706597
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Wed,x1,30.20137618300037,1.1715640840521881,0.7853479722734686
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Wed,x1^2,11.479798801212507,0.43924602562302584,0.9689865498535477
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Wed,x1^3,10.295570122662395,0.38394379448389115,0.9750550675900508
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Wed,x1x2,10.466181991924055,0.40725377449030087,0.9742214732207928
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Thu,x1,29.0322935369792,1.1327189642122193,0.8044419299753521
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Thu,x1^2,11.523191691822907,0.44790442891415466,0.9691923463477845
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Thu,x1^3,10.321289196106727,0.3876034295122598,0.9752838430808534
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Thu,x1x2,10.558050629510351,0.4114789362475839,0.9741369028847364
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Fri,x1,21.206520737660757,0.7779416663956505,0.8899838205524869
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Fri,x1^2,11.453470265604455,0.4236350175552744,0.9679083607645228
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Fri,x1^3,8.696160077622295,0.30941006625003625,0.9814999557524045
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Fri,x1x2,10.937815413678775,0.40793474449568123,0.9707329536142809
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sat,x1,21.517065911939078,0.8011041507115677,0.9317554600290504
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sat,x1^2,9.581048285029723,0.3595888204713916,0.9864690631278207
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sat,x1^3,6.237466132919379,0.2209171463364238,0.994265200861604
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sat,x1x2,9.451200206972503,0.3553585726651433,0.9868333365077129
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sun,x1,28.072669135665116,1.0560132171396517,0.8770238085090507
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sun,x1^2,9.074606558354544,0.33679823154237937,0.9871498193163019
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sun,x1^3,6.6559565299905525,0.22807932814780094,0.993086872309896
"[100, 1, 20, 20]","[1, 0.5, -0.4, -0.8]",Sun,x1x2,8.909082131422862,0.33474534384354404,0.9876143287022224
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Mon,x1,28.261157401548303,1.1683783192489408,0.8347785832741885
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Mon,x1^2,9.40015330376869,0.3834383731634253,0.981720836104576
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Mon,x1^3,8.997438515708987,0.3681098621115583,0.9832534932374478
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Mon,x1x2,8.893815432650648,0.3651516672851234,0.9836370094640422
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Tue,x1,28.941107906405026,1.2155296631704833,0.7897323718845216
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Tue,x1^2,10.393441461669067,0.4321222322885251,0.9728817999968615
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Tue,x1^3,9.796913762622449,0.3975398451935526,0.975905346725965
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Tue,x1x2,9.420750494071157,0.3952129713103979,0.9777201063070313
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Wed,x1,28.22844780417355,1.1873994518831148,0.8012281589881902
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Wed,x1^2,10.652200533879132,0.438769511980938,0.9716952364694558
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Wed,x1^3,10.003730125261413,0.40850772927643514,0.9750365389529423
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Wed,x1x2,9.718866179687154,0.40632763047999215,0.9764380045274798
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Thu,x1,28.623396328692234,1.1983892263070126,0.808198217292403
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Thu,x1^2,11.094567173440774,0.4689687479237896,0.9711841762318306
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Thu,x1^3,10.000790615723714,0.4097379420662745,0.9765858184906454
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Thu,x1x2,10.325381235613586,0.43310256805023745,0.975041268853306
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Fri,x1,21.182148842421746,0.8342275024552124,0.8902260100600334
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Fri,x1^2,11.417228451934895,0.45413157815458766,0.9681080700757915
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Fri,x1^3,8.658621011046913,0.33181514655731914,0.981657569559371
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Fri,x1x2,10.911523394461604,0.43729514574741757,0.9708706901487376
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sat,x1,21.517065911939152,0.8609180536687842,0.9317554600290501
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sat,x1^2,9.581048285029889,0.3865359344587071,0.9864690631278202
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sat,x1^3,6.237466132919556,0.23768458976696616,0.9942652008616036
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sat,x1x2,9.451200206972647,0.38196887514864114,0.9868333365077125
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sun,x1,28.072669135665127,1.1392637435638497,0.87702380850905
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sun,x1^2,9.07460655835458,0.3635634500783455,0.9871498193163017
"[100, 1, 20, 20]","[1, 0.5, -0.2, -0.4]",Sun,x1^3,6.655956529990515,0.2464290950813997,0.9930868723098961
