CS,Endog.,Iteration,Cost,Low,High,EGap,ELow,EHigh
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",8,1244.8889127951347,1239.649632300504,1250.1281932897655,22.19445927567111,21.81239789829507,22.57652065304715
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",9,1244.8574727983573,1239.6113592615388,1250.1035863351758,22.198424097092197,21.81772080099864,22.579127393185754
"[100, 1, 20, 5]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",10,1244.9379579709573,1239.7117558590085,1250.1641600829062,22.193259281483545,21.81331706289279,22.5732015000743
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",0,2021.8916869296454,2011.6461050623186,2032.1372687969722,0.0,0.0,0.0
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",1,1955.7646782406212,1946.8818235900521,1964.6475328911902,3.079822676671335,2.771076040418291,3.3885693129243792
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",2,1944.7940914243322,1936.065358146963,1953.5228247017014,3.6423764465923623,3.3669820331511033,3.917770860033621
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",3,1943.8056907185726,1935.0242474330275,1952.5871340041176,3.698960784236569,3.4291244391656535,3.9687971293074846
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",4,1942.7962967123203,1933.998802912317,1951.5937905123237,3.752685643648632,3.4868266064018067,4.018544680895458
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",5,1943.0499080141367,1934.2627631031578,1951.8370529251156,3.7405281358486087,3.476203602699021,4.004852668998197
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",6,1941.9672662203297,1933.1244857738138,1950.8100466668457,3.7999405673265314,3.538992190222368,4.060888944430695
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",7,1941.2478657354472,1932.4305751698948,1950.0651563009997,3.835272602848597,3.5759807861967285,4.094564419500466
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",8,1941.121116407186,1932.2444011039277,1949.9978317104444,3.8450226784385455,3.5858651858694217,4.10418017100767
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",9,1940.9884621653757,1932.1070846021116,1949.8698397286398,3.8524873516836866,3.5943467648721716,4.110627938495202
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",10,1941.3474405622155,1932.4521957980933,1950.2426853263378,3.834833168274541,3.575560282921635,4.094106053627447
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",0,1659.4731068615367,1650.201822408725,1668.7443913143484,0.0,0.0,0.0
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",1,1512.4754540660626,1505.0503794732463,1519.900528658879,8.365215709983048,7.824855998894295,8.9055754210718
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",2,1493.2324870118864,1485.6001304932713,1500.8648435305015,9.602037468354432,9.101114625714057,10.102960310994806
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",3,1490.3103461549724,1482.6804238611826,1497.9402684487623,9.790340547046872,9.29909305639494,10.281588037698805
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",4,1491.7810069826628,1484.0495920230037,1499.512421942322,9.708866036715001,9.21686615731414,10.200865916115863
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",5,1491.7278998236168,1484.1160575571137,1499.33974209012,9.701446845357511,9.208028079522043,10.194865611192979
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",6,1492.4003658475028,1484.7699001944816,1500.030831500524,9.66205887418633,9.168309064257551,10.15580868411511
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",7,1493.0159238075994,1485.3894815595925,1500.6423660556063,9.625272701096495,9.131872757478117,10.118672644714874
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",8,1494.0165125921508,1486.4107074909584,1501.6223176933431,9.56029394178974,9.064846493659196,10.055741389920282
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",9,1493.8891375481749,1486.2637040460081,1501.5145710503416,9.567138062398618,9.070189816661882,10.064086308135353
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",10,1494.0109946492803,1486.3866962244417,1501.6352930741189,9.56222509415964,9.067270884836056,10.057179303483224
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",0,1616.6387992802247,1607.480610694241,1625.7969878662084,0.0,0.0,0.0
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",1,1379.10612690269,1372.768747711679,1385.443506093701,14.100465899483442,13.537551866915166,14.663379932051718
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",2,1333.8581085934536,1327.921051180613,1339.7951660062943,17.01286502552408,16.537582937922657,17.4881471131255
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",3,1327.8788345604805,1321.852222109567,1333.905447011394,17.416514537889118,16.95981372894511,17.873215346833124
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",4,1324.3087400760053,1318.1988901126929,1330.4185900393177,17.651942388817197,17.200970501896755,18.10291427573764
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",5,1325.1528740192796,1318.9700451444953,1331.3357028940638,17.611145496175297,17.165289563014557,18.057001429336037
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",6,1325.5454406182748,1319.317012547619,1331.7738686889306,17.58950151610743,17.14293218930088,18.03607084291398
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",7,1324.845173808949,1318.5609665465813,1331.1293810713169,17.640541490876434,17.1958680475951,18.08521493415777
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",8,1326.2189960417845,1319.7985305167736,1332.6394615667955,17.568089780959735,17.125695527656006,18.010484034263463
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",9,1326.7887211793288,1320.4556527152608,1333.1217896433968,17.527103797742747,17.085296473873257,17.968911121612237
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",10,1326.6392444960013,1320.2175947764742,1333.0608942155284,17.541551099062197,17.09894687762566,17.984155320498733
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",0,1611.336742406641,1602.166585010496,1620.506899802786,0.0,0.0,0.0
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",1,1331.8017912314235,1325.9270358458964,1337.6765466169506,16.79305476962796,16.27189786871021,17.314211670545713
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",2,1295.8293866370498,1290.0831518322186,1301.575621441881,19.093132684744372,18.618704930180392,19.56756043930835
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",3,1287.261374908426,1281.4472929314898,1293.0754568853622,19.637687158155632,19.167160896992097,20.108213419319167
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",4,1285.8907906079692,1280.0885198156616,1291.6930614002767,19.74120264870164,19.285647773832398,20.196757523570884
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",5,1285.2985414268653,1279.4297038600162,1291.1673789937145,19.78741515735348,19.335934896411587,20.23889541829537
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",6,1284.7084916415167,1278.827471972082,1290.5895113109514,19.82409615432709,19.371968799654848,20.276223508999333
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",7,1283.9990172574794,1278.137133613006,1289.8609009019528,19.865534720992255,19.411817789683273,20.319251652301237
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",8,1283.8775587843284,1278.0286827702714,1289.7264347983853,19.872892427345207,19.419482522457326,20.326302332233087
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",9,1283.2259845942538,1277.3306112601829,1289.1213579283246,19.919771505173905,19.46778380860305,20.371759201744762
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",10,1282.6360953186595,1276.7591021102944,1288.5130885270246,19.954258143819736,19.501824667147694,20.406691620491777
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",0,1609.371150656362,1600.1663197472508,1618.5759815654733,0.0,0.0,0.0
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",1,1305.7783580709552,1300.001016636096,1311.5556995058143,18.334625750372613,17.834267668391654,18.834983832353572
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",2,1272.1842542472036,1266.6613023113723,1277.707206183035,20.49725741176821,20.055627889768164,20.938886933768256
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",3,1260.0257364322547,1254.4026779510034,1265.648794913506,21.267708944146246,20.829921867214328,21.705496021078165
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",4,1256.7998983344648,1251.17483128261,1262.4249653863196,21.47737380381902,21.046212745709177,21.908534861928864
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",5,1256.780487945199,1251.1541254828862,1262.4068504075117,21.483205998510996,21.055466018435638,21.910945978586355
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",6,1255.69051130833,1250.0183173000935,1261.3627053165667,21.547741594457094,21.114352003413078,21.98113118550111
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",7,1255.7597641236066,1250.0251435474347,1261.4943846997785,21.549345846659932,21.117698814282896,21.980992879036968
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",8,1254.8698247472896,1249.1355775965205,1260.6040718980587,21.606445772705577,21.175825626073866,22.037065919337287
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",9,1254.9601064608976,1249.227078609104,1260.6931343126912,21.599949536190888,21.168797105527723,22.031101966854052
"[100, 1, 20, 20]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",10,1255.0064441339412,1249.2475026416241,1260.7653856262582,21.598422053540254,21.16688090620072,22.029963200879788
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",0,1610.507584239473,1601.3132913732916,1619.7018771056546,0.0,0.0,0.0
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",1,1310.0466842884157,1304.2226087315657,1315.8707598452656,18.131462383725903,17.63125248202887,18.631672285422937
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",2,1276.544125550147,1270.892010584049,1282.196240516245,20.27168847471703,19.81616268007963,20.727214269354434
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",3,1271.29725168055,1265.654763022357,1276.9397403387431,20.615585209777215,20.173942972811478,21.057227446742953
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",4,1268.4100830797183,1262.685502617247,1274.1346635421896,20.810723070931214,20.375550351539903,21.245895790322525
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",5,1268.0673047244084,1262.2729255615682,1273.8616838872485,20.833037354914087,20.39437017434519,21.271704535482982
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",6,1265.4304464149225,1259.6457592930665,1271.2151335367785,21.001636178787038,20.56628882752348,21.436983530050597
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",7,1264.9873361937625,1259.1707278944987,1270.8039444930264,21.031622760639618,20.596407685912602,21.466837835366633
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",8,1264.4518039368777,1258.66560518092,1270.2380026928354,21.06698247152144,20.634900777093215,21.49906416594967
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",9,1264.528262311587,1258.797470130964,1270.25905449221,21.05974527502638,20.62878140130131,21.49070914875145
"[100, 1, 20, 20]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",10,1264.363549498064,1258.6730230196322,1270.0540759764958,21.06993532584282,20.641563853347932,21.49830679833771
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",0,2196.5745384679503,2184.445319808854,2208.7037571270466,0.0,0.0,0.0
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",1,2143.7738547771723,2131.972837208378,2155.5748723459665,2.2942587471998186,2.0121187747285907,2.5763987196710465
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",2,2147.664203754854,2135.894407413198,2159.43400009651,2.127065424886578,1.8628665225947179,2.391264327178438
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",3,2150.0508103042707,2138.326103292446,2161.7755173160954,2.0193844717773617,1.7619784883775627,2.276790455177161
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",4,2154.7438193879334,2143.1437733995635,2166.3438653763033,1.8122139841247327,1.5794512449687008,2.0449767232807643
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",5,2156.0288467427913,2144.375429686903,2167.6822637986797,1.757221216921153,1.525092276917664,1.989350156924642
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",6,2156.578105754355,2144.961390527964,2168.194820980746,1.7273330363209616,1.4908773498807695,1.9637887227611537
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",7,2156.5940189597095,2144.8968744926055,2168.2911634268135,1.732787937453152,1.4982126685493538,1.9673632063569504
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",8,2156.4848836639803,2144.730444438143,2168.2393228898177,1.7409742030259276,1.505187917871463,1.9767604881803922
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",9,2156.297033937861,2144.545198934377,2168.0488689413455,1.7490011789724704,1.5124239146908052,1.9855784432541357
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.1, -0.2, -0.3, -0.4]",10,2156.5321281655038,2144.769824611492,2168.2944317195156,1.738776811502183,1.501901181545711,1.9756524414586552
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",0,1745.889080757701,1734.5209688313928,1757.2571926840094,0.0,0.0,0.0
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",1,1719.9330162109193,1706.0481686851192,1733.8178637367193,1.0391739665690272,0.29677286244347467,1.7815750706945797
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",2,1693.4342235208167,1681.7835401350571,1705.0849069065762,2.655092006023192,2.1017987711041073,3.2083852409422766
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",3,1694.6422693939162,1683.071378731665,1706.2131600561675,2.5998989437136455,2.0627702103390018,3.1370276770882892
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",4,1692.062126232959,1680.1282444963965,1703.9960079695213,2.7440778919592206,2.1823116589502987,3.3058441249681425
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",5,1693.0405368863649,1681.0193344240852,1705.0617393486446,2.695957178101008,2.134572792595131,3.257341563606885
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",6,1694.246087424192,1682.2830989986264,1706.2090758497575,2.633437734980572,2.079173898069456,3.1877015718916883
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",7,1695.2938262143693,1683.4513068481206,1707.1363455806181,2.5688185674129316,2.01999344205147,3.117643692774393
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",8,1699.164332748521,1687.2582243760407,1711.0704411210013,2.3360312229430673,1.7745188564100454,2.897543589476089
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",9,1699.5753879558529,1687.6828360938428,1711.467939817863,2.3047621680393497,1.738616392410402,2.8709079436682976
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.05, -0.1, -0.15, -0.2]",10,1699.8093078912432,1687.9204416445432,1711.6981741379432,2.291737011702855,1.7262754560282607,2.8571985673774494
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",0,1638.3968892879714,1628.7847425487523,1648.0090360271904,0.0,0.0,0.0
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",1,1461.9204184808182,1451.9663845426012,1471.8744524190352,10.34554787597273,9.720058479908728,10.971037272036734
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",2,1450.439741385498,1440.843477894042,1460.0360048769542,11.078399711448489,10.489864879834402,11.666934543062576
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",3,1448.8956125735501,1439.5476919260905,1458.2435332210098,11.196389980008277,10.639350939606397,11.753429020410158
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",4,1454.0368759719831,1444.6985284202487,1463.3752235237175,10.87847136612837,10.320478279193349,11.43646445306339
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",5,1454.8113981741508,1445.4244592856485,1464.198337062653,10.824252607878043,10.25771578819926,11.390789427556825
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",6,1455.434319698689,1446.0375620255295,1464.8310773718486,10.78250291417549,10.213236587300878,11.351769241050102
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",7,1455.794780226543,1446.4178243128179,1465.1717361402682,10.763425928284597,10.197754074106605,11.32909778246259
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",8,1456.61120786168,1447.2031462605773,1466.0192694627826,10.715909616445712,10.150567402684867,11.281251830206557
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",9,1456.2930908760372,1446.8725779385127,1465.7136038135618,10.736999384032366,10.171995980368031,11.3020027876967
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.08, -0.09]",10,1456.5857973648408,1447.1689600171567,1466.002634712525,10.72194481086652,10.158586894864785,11.285302726868254
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",0,1622.8858713681207,1613.639835862491,1632.1319068737503,0.0,0.0,0.0
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",1,1433.2539498364115,1421.810661332464,1444.697238340359,11.061186618347678,10.229087681424874,11.893285555270483
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",2,1374.8122416846436,1365.870966091246,1383.7535172780413,14.820233439287778,14.200239706354203,15.440227172221352
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",3,1369.7870830896197,1360.7436595390732,1378.8305066401663,15.159773177043597,14.550407747806798,15.769138606280396
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",4,1369.4241250424054,1360.3858769917358,1378.462373093075,15.18675483115052,14.578779145093701,15.794730517207338
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",5,1369.9767733530966,1360.9775813959438,1378.9759653102494,15.154251993070975,14.549916225055245,15.758587761086705
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",6,1367.4637274997895,1358.5105062143289,1376.41694878525,15.336744598918173,14.750761770736561,15.922727427099785
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",7,1366.0507700387268,1357.1171805131735,1374.98435956428,15.427511163640924,14.844869383416478,16.010152943865368
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",8,1365.3409117116591,1356.4572203859052,1374.224603037413,15.473606470377614,14.895696648531136,16.051516292224093
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",9,1366.0107652988527,1357.1194207715248,1374.9021098261805,15.428657347104744,14.84750288184976,16.00981181235973
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, -0.03, -0.06, -0.03, -0.09]",10,1366.1746376627884,1357.289444709992,1375.0598306155848,15.418132023065453,14.837099100165444,15.999164945965463
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",0,1615.719371214497,1606.5184642472611,1624.9202781817328,0.0,0.0,0.0
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",1,1366.1233749858154,1356.632834217507,1375.6139157541238,14.887608182725373,14.1835553121009,15.591661053349846
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",2,1326.544335864729,1317.668658225613,1335.420013503845,17.43320301194445,16.807194968935026,18.059211054953874
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",3,1317.4286722464446,1308.7448563385149,1326.1124881543744,18.027604809609137,17.42805482151154,18.627154797706734
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",4,1310.5225533522573,1302.2005513331912,1318.8445553713234,18.458596480472462,17.881561670959584,19.03563128998534
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",5,1310.20181752504,1301.880391939736,1318.523243110344,18.47886167976562,17.90223140237126,19.055491957159983
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",6,1311.0034544158646,1302.713799049368,1319.2931097823612,18.421370253085655,17.842658497113174,19.000082009058136
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",7,1309.693479987801,1301.4558889271982,1317.931071048404,18.504934918805734,17.93036805271363,19.07950178489784
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",8,1310.1162939747167,1301.8884067424717,1318.3441812069616,18.476048407214023,17.900199806727894,19.051897007700152
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",9,1310.0830353850304,1301.8460322324834,1318.3200385375774,18.483545755572447,17.91061389925368,19.056477611891214
"[100, 1, 20, 80]","[1.9, 3.1, 3.1, 2.5, 0.0, 0.0, 0.0, 0.0]",10,1309.2150190524687,1300.9548324868008,1317.4752056181367,18.54094499545481,17.968566594444955,19.11332339646467
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",0,1619.7176363426365,1610.4570160921082,1628.9782565931648,0.0,0.0,0.0
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",1,1361.7499275798477,1352.6845786189576,1370.8152765407378,15.450712975159162,14.821471022661378,16.079954927656946
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",2,1341.2300609456458,1332.6854493754242,1349.7746725158675,16.7628873807891,16.184149614567303,17.341625147010895
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",3,1335.8001065495275,1327.3238412254245,1344.2763718736305,17.104573878954056,16.531392282867923,17.67775547504019
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",4,1334.9545727438476,1326.5258614822574,1343.3832840054379,17.15164597606484,16.578057748023518,17.725234204106165
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",5,1335.422481672925,1327.0033041081201,1343.8416592377298,17.130106692728777,16.561716321486035,17.69849706397152
"[100, 1, 20, 80]","[1.6, 2.6, 2.8, 1.6, 0.0, 0.0, 0.0, 0.0]",6,1334.8964122720427,1326.6480244668612,1343.144800077224,17.15698373283902,16.59328395931115,17.72068350636689
