CS,Endog.,Iteration,OptGap,Low,High,Cost,Optimal
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",11,0.6652428315329738,0.3197113650356056,1.010774298030342,558.3879267572523,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",12,0.6652428315329738,0.3197113650356056,1.010774298030342,558.3879267572523,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",13,0.6652428315329738,0.3197113650356056,1.010774298030342,558.3879267572523,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",14,0.6652428315329738,0.3197113650356056,1.010774298030342,558.3879267572523,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",15,0.6652428315329738,0.3197113650356056,1.010774298030342,558.3879267572523,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",16,0.675431959546215,0.3301684925440825,1.0206954265483477,558.4436110966833,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",17,0.675431959546215,0.3301684925440825,1.0206954265483477,558.4436110966833,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",18,0.675431959546215,0.3301684925440825,1.0206954265483477,558.4436110966833,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",19,0.675431959546215,0.3301684925440825,1.0206954265483477,558.4436110966833,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, -0.1, -0.05]",20,0.675431959546215,0.3301684925440825,1.0206954265483477,558.4436110966833,555.5508054529969
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",0,4.482094832510494,3.9201238595786956,5.044065805442293,543.3831052204862,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",1,1.4099565330521542,0.9271849700500805,1.8927280960542279,528.869726563544,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",2,1.1484119444200593,0.7111902663128766,1.585633622527242,527.7168208759415,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",3,1.186209255855692,0.7522058348851693,1.6202126768262146,527.9352532315887,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",4,1.4170128952263183,0.9715906578294733,1.8624351326231634,529.0113396561657,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",5,1.3867425679921377,0.948755865380855,1.8247292706034204,528.882031657827,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",6,1.4039178715699783,0.9601325164101334,1.847703226729823,528.9623338797575,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",7,1.4039178715699783,0.9601325164101334,1.847703226729823,528.9623338797575,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",8,1.4039178715699783,0.9601325164101334,1.847703226729823,528.9623338797575,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",9,1.4039178715699783,0.9601325164101334,1.847703226729823,528.9623338797575,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",10,1.4039178715699783,0.9601325164101334,1.847703226729823,528.9623338797575,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",11,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",12,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",13,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",14,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",15,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",16,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",17,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",18,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",19,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 20]","[1, 0.5, 0.0, 0.0]",20,1.4397960277542678,0.9920590714628985,1.8875329840456372,529.15721724203,522.7155964723725
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",0,1.0167319396275902,0.5932813155935159,1.4401825636616645,961.040911600296,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",1,2.4515152101504984,1.9855687293878281,2.9174616909131688,970.4205406306137,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",2,4.036466723322599,3.5398904318002478,4.53304301484495,984.7539630992198,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",3,4.180109663507226,3.6821052230838935,4.678114103930558,986.1932442290113,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",4,4.135009727448136,3.6401844292328116,4.62983502566346,985.8166569889961,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",5,4.135009727448136,3.6401844292328116,4.62983502566346,985.8166569889961,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",6,4.136672906339249,3.6408626953404513,4.6324831173380465,985.8066331586724,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",7,4.136672906339249,3.6408626953404513,4.6324831173380465,985.8066331586724,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",8,4.137411793172417,3.6418838904740736,4.63293969587076,985.8134120160641,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",9,4.137411793172417,3.6418838904740736,4.63293969587076,985.8134120160641,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",10,4.137411793172417,3.6418838904740736,4.63293969587076,985.8134120160641,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",11,4.246151260657327,3.7502384801212862,4.742064041193368,986.8059514155547,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",12,4.246151260657327,3.7502384801212862,4.742064041193368,986.8059514155547,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",13,4.246151260657327,3.7502384801212862,4.742064041193368,986.8059514155547,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",14,4.210812095915507,3.7160669752725948,4.70555721655842,986.4808262284107,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",15,4.210812095915507,3.7160669752725948,4.70555721655842,986.4808262284107,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",16,4.210812095915507,3.7160669752725948,4.70555721655842,986.4808262284107,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",17,4.210812095915507,3.7160669752725948,4.70555721655842,986.4808262284107,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",18,4.210812095915507,3.7160669752725948,4.70555721655842,986.4808262284107,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",19,4.210812095915507,3.7160669752725948,4.70555721655842,986.4808262284107,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.2]",20,4.210812095915507,3.7160669752725948,4.70555721655842,986.4808262284107,951.8616092993364
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",0,4.288283414018593,3.6041240789894955,4.97244274904769,898.442531113896,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",1,2.7449028887046287,2.2854809773527647,3.204324800056493,882.4186931972657,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",2,3.148817195335998,2.6326782700092344,3.664956120662761,885.5837625822633,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",3,3.0340614230145966,2.5713035947988536,3.4968192512303395,884.68851105397,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",4,3.144365705534563,2.677365427550885,3.611365983518241,885.5192607869512,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",5,3.495725835635868,2.961680765183471,4.029770906088265,888.2457687934644,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",6,3.633135593151561,3.1537698533442238,4.112501332958899,889.3855491920747,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",7,3.633135593151561,3.1537698533442238,4.112501332958899,889.3855491920747,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",8,4.976653168952696,4.397880840692898,5.555425497212494,900.1968894929098,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",9,5.238772851041487,4.7106741732365505,5.766871528846424,902.3989370047298,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",10,5.186636771943132,4.660552103413799,5.712721440472464,901.9802690976439,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",11,5.186636771943132,4.660552103413799,5.712721440472464,901.9802690976439,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",12,5.186636771943132,4.660552103413799,5.712721440472464,901.9802690976439,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",13,5.186636771943132,4.660552103413799,5.712721440472464,901.9802690976439,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",14,5.186636771943132,4.660552103413799,5.712721440472464,901.9802690976439,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",15,5.162320328666905,4.637900234547236,5.686740422786573,901.8253296110483,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",16,5.162320328666905,4.637900234547236,5.686740422786573,901.8253296110483,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",17,5.162320328666905,4.637900234547236,5.686740422786573,901.8253296110483,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",18,5.162320328666905,4.637900234547236,5.686740422786573,901.8253296110483,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",19,5.162320328666905,4.637900234547236,5.686740422786573,901.8253296110483,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.05, -0.1]",20,5.162320328666905,4.637900234547236,5.686740422786573,901.8253296110483,863.2372402065473
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",0,0.862507664110237,0.5187644220865908,1.2062509061338833,924.0238606267371,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",1,2.6698151066018463,2.2247626071259323,3.1148676060777603,936.6522582538568,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",2,2.6684072893100548,2.2227105027954757,3.114104075824634,936.7191448975279,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",3,2.7553475031458166,2.304576744778328,3.2061182615133053,937.3550400533271,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",4,4.240994368826996,3.7341517474951464,4.747836990158846,950.1060324101553,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",5,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",6,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",7,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",8,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",9,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",10,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",11,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",12,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",13,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",14,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",15,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",16,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",17,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",18,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",19,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.2, -0.1]",20,4.218802628404656,3.711721505744787,4.725883751064524,949.9234155977256,916.7365122431596
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",0,3.1172894770503343,2.4728701856528588,3.76170876844781,856.8784175828719,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",1,2.2730790250572364,1.7609199696863578,2.785238080428115,847.3453957711718,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",2,4.594470829792634,3.9991435422120984,5.1897981173731695,864.6953480426826,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",3,4.669120380195096,4.108281981168948,5.229958779221245,865.1168980832286,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",4,4.797379753705781,4.234777147215523,5.359982360196039,866.0346263129833,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",5,5.045360078384924,4.474186829160411,5.616533327609437,867.9042176677158,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",6,5.013844154858051,4.445134852209015,5.582553457507086,867.6557884594596,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",7,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",8,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",9,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",10,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",11,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",12,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",13,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",14,5.0442872220698,4.476033253840843,5.6125411902987565,867.9523782239612,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",15,5.141198428028409,4.570049572194,5.712347283862819,868.6905760436387,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",16,5.141198428028409,4.570049572194,5.712347283862819,868.6905760436387,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",17,5.141198428028409,4.570049572194,5.712347283862819,868.6905760436387,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",18,5.141198428028409,4.570049572194,5.712347283862819,868.6905760436387,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",19,5.141198428028409,4.570049572194,5.712347283862819,868.6905760436387,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, -0.1, -0.05]",20,5.141198428028409,4.570049572194,5.712347283862819,868.6905760436387,832.6940773371308
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",0,13.849444129321364,12.793766360201062,14.905121898441667,877.7248948870332,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",1,3.7933010888252117,3.199757668780454,4.386844508869969,800.5487585489382,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",2,4.234787220689592,3.6483545624059808,4.821219878973203,803.2919736268244,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",3,6.198060872275803,5.53435573447968,6.861766010071925,816.9360196016936,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",4,6.250784238820876,5.586182287302972,6.915386190338781,817.226321710378,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",5,6.310175511640174,5.645621032619797,6.974729990660551,817.6695978757779,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",6,6.520265779614717,5.854309091263947,7.186222467965487,819.3125917144306,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",7,6.5416010661717845,5.87367630639026,7.209525825953309,819.4020191365966,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",8,6.5416010661717845,5.87367630639026,7.209525825953309,819.4020191365966,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",9,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",10,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",11,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",12,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",13,6.617622498804851,5.951451887889756,7.283793109719945,819.9267283746645,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",14,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",15,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",16,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",17,6.560020590802794,5.900585806042237,7.219455375563351,819.6490680631413,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",18,6.643277443519097,5.982974633974918,7.303580253063276,820.246419256677,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",19,6.643277443519097,5.982974633974918,7.303580253063276,820.246419256677,775.6369834988241
"[10, 1, 20, 80]","[1, 0.5, 0.0, 0.0]",20,6.643277443519097,5.982974633974918,7.303580253063276,820.246419256677,775.6369834988241
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",0,9.356896838075194,8.80816965699184,9.905624019158548,1622.3473850832188,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",1,1.0600618748218493,0.7838025269402578,1.336321222703441,1499.9427649795605,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",2,0.4322167205382048,0.23717528405877805,0.6272581570176315,1491.4208355830317,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",3,0.054025636066509494,-0.02453472110228501,0.132585993235304,1486.494909609848,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",4,0.0984882798211138,-0.0014209383086251637,0.19839749795085276,1487.0935132159354,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",5,0.0984882798211138,-0.0014209383086251637,0.19839749795085276,1487.0935132159354,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",6,0.09907781373060301,-0.0008904675935796635,0.19904609505478568,1487.1050732523906,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",7,0.4244355681885953,0.22320710203637878,0.6256640343408117,1491.3551095639748,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",8,0.05952003203159326,-0.014791216679986889,0.1338312807431734,1486.6281585825068,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",9,0.05952003203159326,-0.014791216679986889,0.1338312807431734,1486.6281585825068,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",10,0.05952003203159326,-0.014791216679986889,0.1338312807431734,1486.6281585825068,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",11,0.09571395197579985,-0.0043677743132643915,0.1957956782648641,1487.162799903072,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",12,0.13413675179995982,0.009360559415005867,0.2589129441849138,1487.654984299925,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",13,0.13413675179995982,0.009360559415005867,0.2589129441849138,1487.654984299925,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",14,0.13413675179995982,0.009360559415005867,0.2589129441849138,1487.654984299925,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",15,0.14122635652895446,0.01622624042175591,0.266226472636153,1487.751492281526,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",16,0.14122635652895446,0.01622624042175591,0.266226472636153,1487.751492281526,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",17,0.5361333984040833,0.31367866731951677,0.7585881294886497,1492.9119831594476,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",18,0.13413675179995982,0.009360559415005867,0.2589129441849138,1487.654984299925,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",19,0.5216509466932826,0.30024369126514927,0.7430582021214159,1492.7085059721362,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.1, -0.2]",20,0.5216509466932826,0.30024369126514927,0.7430582021214159,1492.7085059721362,1485.7509476558891
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",0,15.615585054243267,14.987611698383411,16.243558410103123,1529.4202078326696,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",1,1.6931273063033827,1.3597788215483804,2.026475791058385,1345.1014914922048,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",2,0.6596323012215884,0.4268854120506137,0.8923791903925632,1332.7134270920717,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",3,0.6083215978356324,0.37692130267490276,0.8397218929963621,1332.043051505202,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",4,0.591844576415041,0.35693533993830184,0.8267538128917801,1331.7976701797181,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",5,0.6226588526119909,0.3771075667555783,0.8682101384684036,1332.090131912042,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",6,0.6852004159745287,0.4373343004753061,0.9330665314737514,1332.84897515613,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",7,0.4993904143363368,0.2610143205420339,0.7377665081306397,1330.4211227613487,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",8,0.5407604961637935,0.3004178556753316,0.7811031366522554,1330.9779626384543,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",9,0.590466201606835,0.34487061751670556,0.8360617856969645,1331.506838672556,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",10,0.5882854767976873,0.3423731396653187,0.8341978139300559,1331.4757618881479,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",11,0.5882854767976873,0.3423731396653187,0.8341978139300559,1331.4757618881479,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",12,0.38313216757523433,0.16023328057991082,0.6060310545705578,1329.0306479068183,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",13,0.46210616017522543,0.2227920879738825,0.7014202323765684,1329.878714291002,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",14,0.6171423594471612,0.3638647942228098,0.8704199246715126,1331.9649321902948,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",15,0.6171423594471612,0.3638647942228098,0.8704199246715126,1331.9649321902948,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",16,0.5219744579363407,0.2789401555660422,0.7650087603066391,1330.7110251154563,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",17,0.6240956225465818,0.3707541578828919,0.8774370872102717,1332.0559552369666,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",18,0.6240956225465818,0.3707541578828919,0.8774370872102717,1332.0559552369666,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",19,0.6240956225465818,0.3707541578828919,0.8774370872102717,1332.0559552369666,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.05, -0.1]",20,0.6240956225465818,0.3707541578828919,0.8774370872102717,1332.0559552369666,1324.9641321557333
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",0,9.71436322878905,9.174582261922824,10.254144195655277,1623.4911195083766,1481.948513012827
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",1,2.0054187081891337,1.6493250114246383,2.361512404953629,1508.7681492664615,1481.948513012827
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",2,1.362857347598815,1.049596007853998,1.676118687343632,1500.1558695355143,1481.948513012827
"[100, 1, 20, 5]","[1, 0.5, -0.2, -0.1]",3,1.2278526379985688,0.9161136977661968,1.5395915782309408,1498.0804657938052,1481.948513012827
